order_id,order_date,product_id,region,vendor,quantity,unit_price,total_price
d816d45c-c622-4088-b295-aec65f0cec7a,2024-06-28,94f74c09-0c2f-4d8d-8da6-a7d22e188c8d,Norte,Kaio Silva,4,104,416
d1bcb713-c822-45df-946c-5a721f7f1fcc,2024-07-17,521fa6ff-acd0-415a-a97c-81d8a009a22b,Norte,Luciano Galvão,5,165,825
7d16f732-0870-4e2f-86e9-6593ddb24c0a,2024-07-01,0203857d-6933-4798-9473-707189626bbb,Sudeste,Luciano Galvão,1,194,194
c7078f54-fe87-4750-84b2-424fb4b7926f,2024-07-01,26baead8-94c2-421a-af04-c39b9f2d1992,Nordeste,Kaio Silva,8,194,1552
407046fb-3350-46b3-a679-593c29a2b9a0,2024-07-21,e8b16a1c-76b1-4ebf-a68a-fc5a75f8a908,Centro-Oeste,Estagiario,2,138,276
03f4bbc3-1440-4c70-8263-1ccf4b74e7ae,2024-07-19,f07f8453-3dfb-43f3-9de3-9f262a0105ac,Centro-Oeste,Fabio Melo,7,189,1323
1caee0c0-fc9b-420a-8f1e-a67091be6dc7,2024-07-24,31b58d3f-c776-45e6-868a-2f30eb15e141,Nordeste,Estagiario,8,186,1488
2661b518-7157-4606-a35e-918958b7db5f,2024-07-03,5a9af5bd-a078-4734-86bf-fca40baa87fa,Sudeste,Kaio Silva,1,66,66
58667cb3-c627-4822-b05b-eaeb2a56821a,2024-06-28,c0f674b4-cf01-442e-94d6-35f5b7bf43ea,Norte,Luciano Galvão,5,131,655
bcc78896-cab4-4957-88b6-00d75d2e85eb,2024-07-15,c3a79dee-8b3f-44af-ab81-32136cda6bf1,Nordeste,Luciano Galvão,10,71,710
56fc1e7c-2e72-4f04-a695-54ce323c3b47,2024-07-23,d72eacd4-ea23-4c69-9eb8-4045f2bf253f,Centro-Oeste,Estagiario,8,60,480
6a09d562-9ca2-4e32-ae8a-06183b959260,2024-07-23,450596c3-187d-45fd-898e-91e8184ff09f,Norte,Estagiario,7,137,959
bd4a130e-9aec-4765-802e-34b42a82ba0c,2024-07-05,f9abb020-298c-4f4a-82a9-9b690e9801ba,Sul,Fabio Melo,7,197,1379
b5836600-a223-41a3-953e-5c9a0839379a,2024-07-26,730f3a98-f29d-4b21-96d3-f3953ba53958,Sudeste,Kaio Silva,8,194,1552
77d38ccb-3666-45e7-804a-ff2286f30422,2024-07-24,1f76c726-3ceb-4394-8ade-3996efe4aa34,Sul,Kaio Silva,10,162,1620
03ba471b-d4f8-4bfa-9414-d8f5778c17df,2024-06-29,6c45f873-894c-4089-b614-e7ba6df6e76f,Centro-Oeste,Luciano Galvão,1,131,131
c1d495c4-ad5e-468f-9f9c-67d784990c46,2024-07-10,3d95b438-e45a-4fe4-802b-04251b89147f,Sudeste,Kaio Silva,9,54,486
bf543e0e-5783-4ffb-b433-9dde32b182d7,2024-07-14,885c5976-d2e2-4575-93c3-9d263d65fe12,Norte,Kaio Silva,2,153,306
9f4b31cd-036c-40e7-b84b-b0e7f23f4bd3,2024-07-02,2af21423-4d72-415e-a129-72bd5603b476,Norte,Kaio Silva,3,129,387
8f0f55cb-30e6-43b7-bb04-3a04b7eaf79e,2024-07-05,fd6e065c-c2f6-4b74-ba13-4de7a3538a05,Centro-Oeste,Luciano Galvão,10,129,1290
cf46d372-989e-499d-8eb3-5fa06eb0504f,2024-07-06,0d794d72-7585-4e6d-bbf8-e836adf632cf,Norte,Estagiario,8,55,440
83d69e12-29fd-447c-9534-e64ba1c7c350,2024-07-10,c60b280c-dc50-42f6-9c22-68c8d1e8cb28,Sudeste,Luciano Galvão,9,143,1287
06df4474-969c-4e32-9153-f4ff32e43965,2024-07-18,fbc86510-1f69-4f4c-96b3-274c5df083da,Nordeste,Fabio Melo,10,179,1790
848bb6d6-2a7e-4f1d-9671-9f107e7b1481,2024-07-26,a6057863-d93d-41b4-9615-b9dc9ceb1d27,Sul,Fabio Melo,10,103,1030
6a4eb4c1-6380-44b3-baf6-20fd2c15c588,2024-07-22,9f265ef4-6ac7-4a1d-8645-7b47dfc9a15f,Sudeste,Fabio Melo,2,120,240
e051d979-6b7b-4d33-9be5-a085ea87e023,2024-07-03,55691402-a894-4a80-a676-ee5eac01c4bb,Norte,Estagiario,6,121,726
07a2b1e0-be54-4f15-bf7e-4d01579975ff,2024-07-20,3723b384-f56e-45f6-a4cf-b87a82d2de69,Centro-Oeste,Kaio Silva,10,60,600
69ebea3b-3b1b-488b-982e-e34fc7aad537,2024-07-22,132a9c4a-e311-4365-b968-d04f20f48b68,Norte,Fabio Melo,1,99,99
ccde1719-dcdc-4613-b47d-3b2dcc4950ff,2024-07-09,10247640-8d9e-4cd8-9c09-88022535cd72,Sul,Kaio Silva,5,164,820
87d53c2a-6bca-453f-a07f-38b6b600bdee,2024-07-20,1f6cf3fc-b907-4b3a-9b35-7862b4f67ab1,Nordeste,Estagiario,4,93,372
7d637fdb-ab59-4882-847a-2cc6cbd1f3a5,2024-07-12,5c059374-0758-4e08-a717-ef5d1abca397,Sul,Fabio Melo,4,63,252
042b46c3-c52b-472c-b5a3-96b7e0e7aaa6,2024-07-14,f99bcd2e-b1d0-407d-b858-7941a4e80bf1,Sul,Kaio Silva,10,94,940
04c90285-c0c9-42bb-8cb7-0b8e1d50b9a5,2024-07-16,43ede2eb-f209-4225-83b0-cd569d895ca5,Nordeste,Fabio Melo,10,158,1580
e8565a10-902c-4ba3-9114-2daa6f0c4aa8,2024-07-24,8f254a3a-4afb-43e0-9b44-6cc7fed9c11c,Sul,Estagiario,7,97,679
f2335ddf-79d2-4477-a8f1-829a9b692c32,2024-07-10,f8d6147f-dfca-4494-b7c1-4ed5f79e18ec,Norte,Kaio Silva,6,112,672
c78f1180-98f8-40ab-8f16-2b1fce9a6c53,2024-07-14,5943a273-d4d7-46b3-83e1-5694dd4c8f74,Centro-Oeste,Fabio Melo,1,136,136
f48927ef-5343-4f2b-88eb-ae8a6190a534,2024-07-08,a512d474-0677-4c02-8668-c2b27eb4762b,Centro-Oeste,Fabio Melo,4,155,620
78fbb76c-b08b-4657-8111-9c7c4d6e2b81,2024-07-12,3fcf0bdc-188c-4feb-bade-39acb72d8cd6,Nordeste,Kaio Silva,5,60,300
fb64b449-e8e1-4ae5-a2f6-003c5567e6c8,2024-06-28,1c882637-0742-4d5b-bf54-0aa5a4830432,Sudeste,Luciano Galvão,2,120,240
0663d9d1-ebe4-40a3-8df2-172da958090c,2024-07-26,9b71ca7e-ef12-4ea6-830f-74b12f9e850b,Centro-Oeste,Estagiario,7,193,1351
036225f3-cc5f-47b7-8b53-81a6adb561c9,2024-07-24,e2179b48-108c-431d-8a52-eb9c352773ae,Centro-Oeste,Kaio Silva,6,194,1164
82fdd171-1dd1-4b72-aaa9-ff9a5b1524b0,2024-07-17,efd29156-55bb-44cc-9434-73d1997a481b,Norte,Kaio Silva,4,144,576
44f723eb-b720-4075-9088-449008553946,2024-07-19,66d9fd7a-f8bd-493d-a2ca-c4ff734f61f9,Norte,Kaio Silva,2,139,278
67c801a3-f299-4bd3-bbb9-470f18e90b3b,2024-07-14,ca1fbb11-1e6b-44af-9902-baa99a7c7e10,Norte,Fabio Melo,4,69,276
0706a691-f4c8-47a4-b252-1f2bea6c8c5a,2024-07-18,1652194e-89c2-4e5c-8d2f-16de497be0b5,Nordeste,Luciano Galvão,10,62,620
eabcfa90-6130-41c2-8848-d2034f3565ff,2024-06-28,2626af68-92c8-43f9-9a5d-46e5c72655d8,Sul,Fabio Melo,9,169,1521
4e8490df-526c-4c7f-9c2c-bab5b1d7e57f,2024-07-23,24d07c04-f39b-4594-896a-516cc5ee7bf7,Sul,Estagiario,4,115,460
9d90faa8-f2bb-467d-87df-08ad58bd303c,2024-07-18,48d0a671-7c14-4491-ac64-c910d8923b47,Sudeste,Estagiario,1,161,161
a8d3b69c-006b-45d0-9df4-f05d70b61f28,2024-06-27,30566ef8-af33-462a-ab90-d1dc8c31d662,Norte,Estagiario,2,112,224
103ce6a5-77c7-449b-b436-e727c9e55c1c,2024-07-22,24d69d7c-b174-494a-a454-877818591ab3,Sudeste,Estagiario,9,112,1008
50efd606-f324-4398-98b4-582c3e277bbf,2024-07-20,571f6a8b-432a-488e-85ce-1b450600f79b,Sul,Kaio Silva,4,103,412
6537f29c-7799-49ef-8a40-cc173f9b265c,2024-07-13,e53dc85f-7496-460b-8dc7-9966dae1c7b2,Norte,Luciano Galvão,5,143,715
00a88a84-f939-46af-91db-9b397de834c2,2024-07-16,85964012-edb0-407c-a2c5-3601a5db3154,Sul,Kaio Silva,2,86,172
3f27bc1b-4670-4740-8cfa-7fa858e2eba9,2024-07-21,3088e132-2cf6-4e23-8684-291f24c1bfd7,Sul,Kaio Silva,1,123,123
cf8d9fcc-45f1-4ecd-adf4-4ce929d68dc2,2024-06-30,34827072-9966-4107-9ce2-6ffea53bfe5f,Norte,Kaio Silva,1,127,127
33304ec0-e2d5-4f3f-bbc8-c89245dabcb0,2024-06-27,27835ec4-d66b-4015-a29a-83f05afbb818,Centro-Oeste,Kaio Silva,10,180,1800
9496294c-1f2b-40de-82a9-3cfed9df5af4,2024-07-14,2786bbb7-8509-4371-9bf9-ccdf4b9cb023,Norte,Estagiario,10,190,1900
63fae4ca-fa52-4112-812c-e0f842380f1f,2024-07-03,0f77a54b-f2ad-4fcd-9ae6-57f3884109e8,Norte,Kaio Silva,8,188,1504
617f15e7-2136-435b-989b-a0a34afa0905,2024-07-14,e4d8caeb-0209-45c3-92c9-c3eff61f60d2,Sudeste,Kaio Silva,2,60,120
f5124999-f685-43cc-880b-7a2881cb5eff,2024-07-18,332495f6-c36f-4f1f-a235-270ed480ac41,Sudeste,Kaio Silva,3,163,489
5ccea0e7-7722-41b1-bf91-5e682f986633,2024-07-15,a6421e84-2d32-419f-881e-b894b3d18aae,Nordeste,Estagiario,6,104,624
a6d9aa00-7cd2-46a5-9f92-441be97308a5,2024-07-07,a9aa32ea-fb98-45a9-8e07-37bbbf348e88,Nordeste,Kaio Silva,10,175,1750
f4f78943-fd9f-4ab6-9a7c-7d1a4701f053,2024-07-04,7ce63ad4-1181-4e84-9394-4f0a70a68375,Centro-Oeste,Luciano Galvão,7,97,679
11fb93cb-8d4a-477d-af34-fabaa917adb1,2024-07-10,9c7e2e53-d5db-469a-b127-de36599b3697,Nordeste,Kaio Silva,2,170,340
fdf10132-b4cf-45bb-8f04-f81d470991c4,2024-07-23,f59d6eab-1247-4656-919e-4d04b80d9a93,Nordeste,Luciano Galvão,2,89,178
83ec4370-7f9f-45be-83b6-ae14539da93f,2024-07-20,647c3f45-6597-445a-b7d3-e0339cb5df81,Centro-Oeste,Estagiario,5,193,965
ce88ed68-42ff-45b1-8543-ba8e06f276e1,2024-07-01,7ab2e78c-a36d-4b30-bd9c-bdf8f797d9b8,Sul,Kaio Silva,8,120,960
8942aecb-3a53-4856-86d3-d729bc6d361f,2024-07-04,31567a45-5617-44ab-b854-084b414019fc,Norte,Luciano Galvão,5,50,250
a8c989cf-c3ee-4e19-8480-258802eacf01,2024-07-09,ee519a35-9ffc-449d-a61c-ecfb2dda9a66,Nordeste,Estagiario,1,105,105
9c067880-766a-4ec0-8730-6b2e961dca8f,2024-06-29,90cc95dc-adb5-4c94-ae25-3f952e27a802,Nordeste,Estagiario,7,100,700
afdd1bcd-318a-4fdf-9a55-09ffb5f8b416,2024-07-24,b38af95b-0181-4250-8ef4-81050040e8ad,Norte,Kaio Silva,5,81,405
4c7a4826-03de-40b0-8603-77a9b77a236f,2024-06-30,5d75d187-dd2b-443a-bb0e-b81c65e03725,Sul,Estagiario,10,181,1810
c0e91567-6f35-46ef-872c-b93f317fcbc7,2024-07-04,f82cd904-7838-4f02-ac1b-968a79238c0b,Norte,Estagiario,3,200,600
ef761a07-df24-41ef-8720-6f78a90548d2,2024-07-26,6d669149-9eda-4cb8-aeaa-b36e9c859c7e,Sul,Estagiario,10,180,1800
66042885-7b42-40a7-ba62-cf8faee50335,2024-07-19,f355fa18-4dfd-4d17-b9e5-4e2dcb8a2938,Nordeste,Estagiario,6,62,372
29ddc41a-e3f2-493a-844a-fe9de420886c,2024-06-28,7afcc93b-949f-4309-bc55-469f162e2efb,Norte,Luciano Galvão,5,147,735
fde41e05-1ce5-4ee7-8ef5-025883138d0a,2024-07-21,8d19f6b3-5167-42f8-9267-dd18747c0d6b,Norte,Fabio Melo,1,52,52
0f34bfad-3808-4a77-808c-533e59fef61d,2024-06-28,886fd4ab-690f-4fc5-93a9-d77f5601384a,Norte,Fabio Melo,8,164,1312
f6c24980-1c00-49fe-8d1f-3d938cef42db,2024-06-30,3ea37bc6-564b-40df-ab36-f1cbdeb3daad,Nordeste,Estagiario,3,146,438
5c2c3055-537c-4a0c-afcd-c695aba63b1e,2024-07-07,2f9b9109-6ae5-4715-9bed-e4fc241a10f7,Nordeste,Fabio Melo,6,189,1134
b7462d94-6bfc-41cb-8b20-eb3daf5b6445,2024-07-21,979eee3f-60f2-487d-9ccf-728cde96ecbf,Nordeste,Luciano Galvão,6,77,462
fa0a0256-6609-4759-b6be-623a8e31d13f,2024-07-25,73fb6889-ce1c-4999-9d7b-258b93f17949,Centro-Oeste,Estagiario,2,185,370
ef19fc94-e744-425d-9077-1195448c3c18,2024-06-30,b1fd3b19-7baa-4ea4-82eb-0ecb34ea8d61,Norte,Kaio Silva,9,133,1197
0004f8ff-2e65-483f-bf36-e403c7b999d6,2024-07-26,d851fc88-2f29-44fe-8c53-606d5d8c5d84,Nordeste,Kaio Silva,4,50,200
f038f63a-5c95-4c95-b767-9f322142e586,2024-07-19,2b2182c0-98b6-4446-a232-d270352df90e,Norte,Estagiario,6,116,696
e667862c-b025-4ec7-b711-c803f8ee072e,2024-07-04,3ac5205a-1118-4751-90c6-2a8c5bebe364,Sudeste,Luciano Galvão,4,190,760
ba75dfc7-c2f9-4d2e-b202-3539685d3888,2024-07-13,abc1126d-abcc-4f78-b4f4-2594bfcb8ffe,Sul,Kaio Silva,9,76,684
0908e0a9-334e-4658-be29-5e001993d9ea,2024-07-12,276d3e75-392d-4215-a493-0774f2624577,Sul,Kaio Silva,4,156,624
af0bf582-7d16-4e85-9d86-5f8ad8d6be3c,2024-07-14,ed82368c-c2fe-4d17-a256-619472678c87,Nordeste,Kaio Silva,3,82,246
b4e4c748-527d-4035-bac2-f40b4ce35ab9,2024-06-30,ab7a1429-52db-4a2f-8fb4-3b80f6df609c,Sul,Kaio Silva,6,59,354
0eb51015-8414-4272-8080-7c094313616e,2024-07-25,46b5f0f6-25c3-48cd-9ac7-0b6f0b9e2e06,Norte,Estagiario,4,186,744
e54d5a60-1143-4a4e-b9b5-a96ab816b347,2024-07-05,63cad3a2-42f9-4526-a81a-c47816493ef3,Centro-Oeste,Fabio Melo,8,194,1552
518bb1af-a864-43b8-8fca-4b33ff597411,2024-07-20,5b18bd05-c5dc-4247-a0f6-517a30246048,Nordeste,Luciano Galvão,10,128,1280
f6970394-46cc-440d-bbec-a96dd94ecf41,2024-07-05,05b0861f-d895-46f4-a686-640712de6a86,Sul,Kaio Silva,8,135,1080
dab154bb-49e6-4d09-add9-83a23fbd648a,2024-07-13,13af0781-b1db-4347-affd-a73601c089a4,Centro-Oeste,Kaio Silva,2,93,186
95e441ec-9ea6-4292-889a-ef4cc9702b3c,2024-07-02,c76bd441-a1e9-490a-b885-98f2b3f3cd4d,Nordeste,Estagiario,4,60,240
3419aa07-1623-476e-8fe0-532da3e94798,2024-07-18,0772ad65-fdeb-4dcc-ad1f-ec11f6cb63b2,Sudeste,Fabio Melo,9,177,1593
a14e7abf-9791-4587-8e30-ec95973e8c95,2024-07-20,b73688b3-906e-42ef-a886-a3753e52dcf3,Sudeste,Fabio Melo,9,117,1053
72199232-2219-4567-8953-0f3d37e9151a,2024-07-03,74198b63-e2ed-4d79-8fc7-8eeebd62eb05,Norte,Kaio Silva,6,108,648
fdd5e3fa-d932-423d-b9aa-46fbc24985c7,2024-07-18,721fee3f-7a5c-4efe-9f63-7dcfb87fafd4,Sul,Kaio Silva,7,167,1169
f17fa617-14f0-425c-bfef-871c7d219486,2024-07-05,335f90ea-f3cf-4aa8-8c5a-3e5b238ad16d,Nordeste,Luciano Galvão,7,67,469
18c85bef-0ad2-4830-845f-c8c1c5a7ef41,2024-07-08,5d7623c6-7a76-4b38-bb98-897327a7dd55,Centro-Oeste,Fabio Melo,4,176,704
ac34e8d0-3886-4dcc-937e-5d6dd6bc5842,2024-07-20,73744158-48d0-4532-a6f8-8a149276b136,Nordeste,Kaio Silva,8,103,824
dbe4dbc5-ebb5-4f93-be5a-76463cc7cf10,2024-07-23,16e93e50-6833-4633-aad0-4d84de636f42,Sudeste,Fabio Melo,8,56,448
61d42d3d-362f-4b91-b8f8-5d83cf1ba82d,2024-07-13,5c7f11ec-08a4-41e4-8493-520de00c0056,Sul,Luciano Galvão,6,107,642
3f3a0959-1ae9-4da1-9091-71cce7122541,2024-07-17,37883924-79a6-4a15-ab3d-e128c0383994,Centro-Oeste,Fabio Melo,4,100,400
58cb8633-0801-4d57-8fd8-3fbb8c7ebd82,2024-07-11,e3bcd04a-3fa3-49de-803a-a12b1fb0c8fa,Norte,Fabio Melo,6,61,366
2b9506cd-9564-4217-8e00-a57ba733ca83,2024-07-23,526903f9-8b84-41c9-90cb-beb3faa8b27a,Norte,Estagiario,2,106,212
796a8dab-dbf7-4c52-b4a4-c7a25f32b4ee,2024-07-16,e9250755-5f44-45ba-b5fb-08f37ab92a16,Sul,Fabio Melo,6,106,636
a18dbfd7-cae5-4335-b74a-b93a064980ce,2024-07-09,a307bb9d-63a7-4520-a104-2e32dd5cae76,Centro-Oeste,Estagiario,10,91,910
f3c1c04a-ade4-4a44-9494-afcc0e6348f2,2024-07-10,2fd0cdc2-0112-4868-94f5-33858ce0a431,Sudeste,Fabio Melo,2,79,158
ac1ef010-2702-4571-963d-cd5b5f10a7e1,2024-07-17,027de587-4eca-41eb-b723-e59aaa9d605a,Norte,Kaio Silva,1,51,51
c7bb112a-5b13-435e-b07c-8894a7c5f3ee,2024-07-09,8de3bfee-302f-4469-8b2d-c30360bbfcc4,Centro-Oeste,Estagiario,5,140,700
3d633563-dc80-4762-9145-aae26734cbcb,2024-07-09,638ca7c8-afeb-45d9-9bc6-6adc02b599c4,Centro-Oeste,Fabio Melo,10,137,1370
9be60b0b-9764-44e0-8046-24762085439c,2024-07-05,20c729f4-91f0-4635-9d86-4cd85e85eb34,Nordeste,Fabio Melo,2,56,112
53691906-71be-43b3-846e-5bb96560645b,2024-07-03,6a06cd1f-952c-44d4-8605-d89b871df488,Norte,Fabio Melo,4,129,516
ae756eb0-bde1-4ede-9d08-f9187ee01307,2024-07-18,fb8ca69d-daf2-45c2-981f-c533d31fa5fa,Norte,Luciano Galvão,2,169,338
d5bf9e7c-ca4d-4444-afc7-e512d2f9a1a4,2024-07-07,2578334a-02ed-4e1b-a447-8ee2cf5feefc,Sul,Fabio Melo,3,62,186
f0155b7d-3d29-4c6d-b70b-72da9ffe388a,2024-07-05,6ee58998-3862-4d51-8201-228346f427e5,Centro-Oeste,Kaio Silva,6,192,1152
6d3caa14-763f-461b-ad56-c255cd29a655,2024-07-01,95ddb7dc-cb1e-431c-b79b-6c9ff50187fe,Sudeste,Fabio Melo,7,131,917
f30734b7-303e-4956-a435-85455b9d4e5d,2024-07-19,ab6f2508-a102-40f8-8552-eeec6c11a62a,Nordeste,Estagiario,6,129,774
2fb31d16-43d8-40b1-b5f0-26c1083d5783,2024-07-01,e5bd623e-d42c-43de-9b4f-597b3aa0dbf0,Sul,Kaio Silva,10,188,1880
98da22c3-eddc-45f5-8ffb-9b8426c93852,2024-07-16,234d4070-3992-442b-935a-b3bb360f8783,Sudeste,Kaio Silva,5,116,580
6f4238d3-2bec-45ce-b8b0-aac5fbb0f263,2024-07-07,98e783f0-d0e9-460a-83b3-c11b1c6fb94d,Nordeste,Estagiario,10,94,940
32425e69-5b4c-48a7-bb96-1e22a800e5a1,2024-07-10,e4b161f1-cf6d-42f2-be66-b8805596b185,Sudeste,Estagiario,2,52,104
6f46be06-c87e-4dee-a5f9-db7b0bfae30f,2024-06-28,73e2a176-1384-4aeb-b736-bae3f41133b8,Norte,Kaio Silva,2,179,358
5aa219f1-5d49-4d74-b61d-fcbf5c552382,2024-07-09,d584e63a-e99d-425c-a8d5-1f2a676ef97f,Sul,Luciano Galvão,4,176,704
0a13715f-ea67-462f-b843-3263722b40ec,2024-07-14,dbe834ca-ebeb-4766-bfb9-3376223da7ae,Centro-Oeste,Estagiario,2,120,240
00fc9450-ce26-4749-ad26-942476b80cd5,2024-07-21,a171a7d7-bb24-4fdb-81fb-f411f2748c5d,Centro-Oeste,Luciano Galvão,4,177,708
6e15171a-6d04-46e7-862f-90e15c4ee4d7,2024-07-15,73e4163e-0762-42c8-8131-8e5c0b6b1cfd,Nordeste,Estagiario,7,97,679
196a4764-5d69-4311-9449-a99a26b334bb,2024-07-02,ca78640d-07fb-4333-aa6a-4da2802725c2,Norte,Kaio Silva,6,159,954
065dc120-1ab8-49d9-8c38-b857935fdb10,2024-06-30,ffdd67fc-d6a7-46ce-bfd0-5bb90b38321b,Sul,Estagiario,7,78,546
24f8b885-41c8-4452-ba3a-0af6a1a0793b,2024-07-15,9fe08f50-3ede-47a6-911c-cb26b3a961ba,Norte,Fabio Melo,3,79,237
982e50e7-cd5e-4289-b73c-4d5722f9f7a4,2024-07-24,fbca030e-92ac-43cb-81a5-2f60de214918,Nordeste,Kaio Silva,8,93,744
afae9395-b770-4578-9873-358f8aeb2bf2,2024-07-13,3207e962-3466-463f-90c8-b22fb672f025,Centro-Oeste,Luciano Galvão,10,133,1330
70c6a835-10ad-4518-9c8d-26fce7e74f92,2024-07-24,e7a34520-1501-4e35-a27b-a500ccef4960,Sul,Estagiario,6,62,372
910905d1-947c-4478-896f-cd6a52bb8428,2024-07-02,e1fcf045-b6f7-420a-87a6-b963a7ac2221,Centro-Oeste,Fabio Melo,1,85,85
1de03660-7b6b-4b83-b2a6-45617582531e,2024-06-30,906497d2-f13a-4932-a132-733f19fd234b,Norte,Kaio Silva,3,178,534
9ac42478-3aff-4505-acec-0f3623296ab1,2024-07-11,0adf5edc-dbfe-4e7b-a981-216fbebf3def,Centro-Oeste,Estagiario,10,67,670
727947b2-7734-4f79-af1a-8f1779e09687,2024-06-27,3de73398-05dd-4110-8de6-f73a9a595a76,Sudeste,Kaio Silva,2,88,176
b6fdff0e-b78e-4b48-a6a4-78e2c3caf2f1,2024-06-30,1c0f22aa-a4a0-4c9c-b961-7cfa934567db,Sul,Kaio Silva,2,195,390
d00fca79-33a4-480f-a82f-81bd68bfa8f0,2024-07-06,5403ade1-22ab-4892-9f61-f2451fe83068,Sudeste,Luciano Galvão,3,70,210
b18e8e7b-9279-4383-a4d1-49e819e99923,2024-07-03,33ade36e-1397-4361-bd8e-64e13fbf10a2,Sudeste,Luciano Galvão,6,176,1056
d022ccf7-4e49-4b09-86fe-639cda4f0bb8,2024-07-13,0d4bdc65-8c11-445d-bee3-c5ce9eb30b77,Norte,Estagiario,1,117,117
f107983c-9e85-4605-a25d-452c1c1c17eb,2024-07-24,5eb28235-889b-4507-92a9-c4a5b6efd79d,Sul,Estagiario,10,76,760
6c6523b1-5efe-4bb7-b5fc-09b7df971d86,2024-07-02,e0d17076-6bb3-489d-9c7b-40b0a0a2241f,Centro-Oeste,Fabio Melo,2,108,216
444d085b-3cea-4955-9534-5ca952dfcd19,2024-07-03,01010cb2-fb15-49b3-adcb-4fb229b17d19,Nordeste,Fabio Melo,5,91,455
1dc1cb15-79ad-45ab-a5a7-eba705650c5a,2024-07-22,a66ac4a3-0db1-4dc0-a248-63a22b82f325,Centro-Oeste,Luciano Galvão,6,126,756
353bf50c-8547-4776-8651-f2ffc47d4543,2024-07-16,7846518c-fcdd-4a01-8afc-0b80843623c0,Centro-Oeste,Kaio Silva,5,161,805
b6325bdd-98ca-4f10-991d-952ea072b335,2024-07-22,7c6b3f3d-5bef-4620-b431-a771af42a199,Centro-Oeste,Luciano Galvão,9,99,891
521de31a-8ad2-4b28-af33-7d19cd1d7cb1,2024-07-12,8de0773b-0f1f-448d-81f0-7ffabf9b3324,Sudeste,Estagiario,5,140,700
11eda524-3170-47c8-b33e-264432d551d7,2024-07-14,8a000325-048c-41da-8f9b-db9f9ade672e,Sudeste,Luciano Galvão,2,155,310
becf5176-53a6-4c3d-b8f4-31593356c993,2024-07-13,aacadf07-240a-4d28-bf9c-f118ccb406f5,Centro-Oeste,Estagiario,5,124,620
87fbe750-6163-4b6f-a43d-3bb300e5219f,2024-07-25,4bebcef3-edc2-43d8-9d10-dab4689b0323,Norte,Fabio Melo,4,160,640
f5758d3b-0ee0-45c3-9f87-7be7f24dafa6,2024-07-24,972b6a68-3da0-42ae-94ad-4491015d4195,Sudeste,Fabio Melo,1,82,82
15797ad9-d17b-46cf-9879-053a6f53f61e,2024-07-17,c7a3276e-f2f3-4bc9-8c92-0ad15847e64a,Centro-Oeste,Estagiario,1,121,121
be4c1a73-e86a-4822-9010-da7bf7a1cd19,2024-07-13,179b5178-f2f9-4f09-8370-47a832dac63a,Sudeste,Fabio Melo,5,180,900
8ae30d45-3608-4e5b-819d-8017584eceff,2024-07-12,f4f20192-3f21-4ad6-8e55-ad71e8e92dde,Centro-Oeste,Luciano Galvão,9,173,1557
cbe0c69c-fd3c-499b-b044-3300e968a46f,2024-07-10,54810e1d-1a36-4e2c-b4c6-2f0ded6c814a,Centro-Oeste,Estagiario,8,143,1144
3fc1b5e8-73e8-4f1e-b378-03df6ac12faa,2024-07-23,882689fe-c68b-46d6-8aa8-463c4cb0454e,Sul,Fabio Melo,9,197,1773
551d2343-582f-4134-aca5-945bfb37469c,2024-07-20,c0da9381-62cf-4662-8039-79b6adb4e670,Sudeste,Fabio Melo,8,141,1128
1b4e0714-b496-4a95-a4fb-91ba7c764a2d,2024-07-11,a0b6044b-e300-461c-a172-f92a468a4cb8,Sudeste,Fabio Melo,6,73,438
40d7c576-bd75-4c58-8a14-09ebc79c5732,2024-06-28,f01e5840-6a5f-4e8a-becf-eb47d5bcbaea,Norte,Fabio Melo,6,147,882
285e2310-1ccb-4301-8043-ca8a47c07adb,2024-07-05,348eb551-95de-4f5e-afd8-91e16143b83a,Norte,Luciano Galvão,3,159,477
b9ca357c-65e8-447a-b6e3-11afb5642e28,2024-06-27,f2589008-2f28-43cf-afce-1d27cdf5eed1,Sul,Kaio Silva,8,66,528
46104b22-c9bc-41ca-9064-5bc9b5b76683,2024-06-30,c99ee87a-b32c-42be-875a-07a9f1b11299,Sudeste,Fabio Melo,5,126,630
ccfd511b-27ef-49c8-bb39-672ed4dcf098,2024-07-15,14afdf7d-29d6-4c37-9e28-7bc08d2235d6,Centro-Oeste,Estagiario,8,103,824
6cc0dd81-3652-41d8-bd1e-0cca3c391209,2024-06-30,b222a238-a9f2-465f-af02-bef4b2519e21,Sul,Luciano Galvão,9,106,954
69ad092e-38c3-4819-b9d5-2077cfade4a0,2024-07-03,824d51c9-8337-4c76-a74c-28bafa73177c,Centro-Oeste,Estagiario,1,132,132
fac10843-d5d3-4329-a51d-d3c2c50532f1,2024-07-04,a2fe2d38-7eb6-442d-9542-335bab4eb578,Sudeste,Estagiario,1,199,199
95bf3a44-abea-4d52-bac8-9d00df278dd4,2024-07-08,7805e068-dda4-40e4-bfef-f7e516085ade,Sul,Kaio Silva,8,198,1584
bab4b03c-b164-4c38-b2fc-6e6b3844e93a,2024-07-11,0bcaba09-acdd-4f82-b912-a4de9ec34c1c,Sul,Kaio Silva,7,77,539
100619da-7217-4a43-afe2-045ec516aab7,2024-07-19,71334219-cffc-4138-811d-491844c7ad98,Centro-Oeste,Luciano Galvão,8,124,992
